Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
31/12/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Faculty Science Ltd,647041,31739.7,Dsit - Security Team Nsoit & Tech Programme-other Professional Services,Ec1v 9bw,Vendor
10/12/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Cheri Alliance Cic,641988,26740.91,Dsit - Digital Security By Design-current Grants To Private Sector - Npish,Cb1 2la,Grant
20/12/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,645717,132999.36,Dsit - Commercialising Ac Res (Asap)-R&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
20/12/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,645722,40222.26,Dsit - Commercialising Ac Res (Asap)-R&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
27/12/2024,Other Services,Dsit - Digital And Technology Group - Dsit - Dtg Central,Uk Shared Business Services Ltd,646740,88726.74,Dsit - Dtg Bduk Recharge Allocation-other Services,Sn2 1ff,Vendor
31/12/2024,Faststream - Full Cost,Dsit - Corporate Services - Dsit - Human Resources,Cabinet Office,647049,33568,Dsit - Devolved Admin-faststream - Full Cost,Np10 8fz,Wga Only
31/12/2024,Faststream - Full Cost,Dsit - Corporate Services - Dsit - Human Resources,Cabinet Office,647065,92831,Dsit - Devolved Admin-faststream - Full Cost,Np10 8fz,Wga Only
24/12/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,645203,102056.5,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
24/12/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,645206,707810,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
24/12/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,645331,334748.67,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
19/12/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,645332,108333.33,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
02/12/2024,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Building Digital Uk (Bduk),638994,10000000,Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Grant
17/12/2024,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Building Digital Uk (Bduk),644352,6900000,Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Grant
06/12/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,632639,59778,Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
06/12/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,632640,25296,Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
02/12/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,632648,70932,Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
02/12/2024,Other Goods/Services,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Scottish Funding Council (Scottish Further And Higher Education Funding Council),637885,4703094,Dsit - He Research Capital: Scotland-other Goods/Services,Eh12 5hd,Grant
06/12/2024,Other Goods/Services,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Welsh Government,641487,2239109,Dsit - Devolved Admin-other Goods/Services,Cf10 3nq,Wga Only
04/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,640072,25000000,Dsit - Royal Society-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
04/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,640075,5856317,Dsit - British Academy-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
