Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
01/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Ordnance Survey Ltd,574536,94406.14,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,So16 0as,Wga Only
06/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Uk Health Security Agency,575608,29492.4,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Sp4 0jg,Vendor
07/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Ukri - Science And Technology Facilities Council,576898,50666,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Sn2 1sz,Wga Only
11/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Npl Management Ltd,577842,50272.18,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Tw11 0lw,Vendor
12/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Cambridge University Hospitals Nhs Foundation Trust,578273,62314.59,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Cb2 0qq,Grant
19/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Alder Hey Children's Nhs Foundation Trust,578681,51593.5,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,L12 2ap,Wga Only
19/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Uk Atomic Energy Authority (Ukaea),579771,46373,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Ox14 3db,Wga Only
20/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Leeds Teaching Hospital Nhs Trust,580313,124715,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Ls9 7tf,Grant
21/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Ukri - Science And Technology Facilities Council,581082,72900.89,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Np10 8qq,Wga Only
27/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Npl Management Ltd,584342,33867.77,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Tw11 0lw,Vendor
28/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Health And Safety Executive,584858,27895.16,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Fy5 3ta,Vendor
20/03/2024,R & D Outsourced Other,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Grey Consultants Ltd,581011,66612,Dsit - Tss Programme-r & D Outsourced Other,Sw8 1sz,Grant
21/03/2024,Hire Of Interim Managers,Dsit - Corporate Services - Dsit - Human Resources,Alexander Mann Solutions Ltd,580255,35746.87,Dsit - Cs Transition Costs Admin-hire Of Interim Managers,Ec2n 3aq,Vendor
