Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
05/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Frost & Sullivan Ltd,586711,93550,Dsit - App Security-research And Development Expenditure,Ox4 2gx,Vendor
11/04/2024,Corporate Event Management And Marketing,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Reed Exhibitions Ltd,586940,63184,Dsit - Cyber Events-corporate Event Management And Marketing,Tw9 1dn,Vendor
22/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Rsm Uk Consulting Llp,590374,53147.25,Dsit - Digital Security By Design-research And Development Expenditure,Ec4a 4ab,Vendor
24/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Grant Thornton Uk Llp,591114,57400,Dsit - Cyber Ai-research And Development Expenditure,Nn4 7ye,Vendor
11/04/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Beruku Identity Ltd,585282,46208,Dsit - Digital Identity (Prog - Main)-Other Professional Services,Ct15 5ap,Vendor
02/04/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Beruku Identity Ltd,585307,40320,Dsit - Digital Identity (Prog - Main)-Other Professional Services,Ct15 5ap,Vendor
02/04/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Beruku Identity Ltd,585308,39360,Dsit - Digital Identity (Prog - Main)-Other Professional Services,Ct15 5ap,Vendor
17/04/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,582121,500302.17,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
18/04/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,583489,500302.17,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
17/04/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,583493,500302.17,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
17/04/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,583496,500302.17,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
02/04/2024,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Building Digital Uk (Bduk),582967,12706250,Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Grant
24/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Trail Of Bits Inc,581614,52059.92,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,10003,Vendor
29/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,582286,198417.25,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,,Vendor
15/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,583665,144160.94,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,,Vendor
30/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,588630,129848.41,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,,Vendor
18/04/2024,R & D Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,589764,86653.62,Dsit - Digital Tech Nrf-r & D Research And Development Expenditure,,Vendor
23/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,589850,56956.07,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,,Vendor
22/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Signature Science Llc,590033,77194.6,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,78759,Vendor
04/04/2024,Internal Audit Services,Dsit - Corporate Services - Dsit - Finance Directorate,Hm Treasury,586599,223894.5,Dsit - Corporate Services Admin-internal Audit Services,Nr7 0hs,Wga Only
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,586659,750000,Dsit - Royal Society-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586660,1436554,Dsit - British Academy-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586661,3720358.89,Dsit - Royal Academy Of Engineering-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,586663,466586,Dsit - Academy Of Medical Sciences-r & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
29/04/2024,Marketing And Media,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,589111,32381.65,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-marketing And Media,Se1 0sw,Vendor
08/04/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Telefonica Uk Ltd,587215,1106404.8,Dsit - Geospatial Programme-r & D Other Professional Services,Rg2 6uu,Vendor
12/04/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Bluesky International Ltd,588249,76316.44,Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Le65 2as,Vendor
16/04/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Airbus Defence And Space Ltd,589088,35925.43,Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Ne3 3af,Vendor
17/04/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Getmapping Ltd,589635,89329.73,Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Gu51 2uh,Vendor
29/04/2024,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Department For Education,591353,96000,Dsit - Geospatial Programme-grant-in-aid To Arms Length Bodies,Cv1 2wt,Wga Only
29/04/2024,Conferences,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Plexal (City) Ltd,576110,45308.1,Dsit - Cyber Runway-conferences,W1t 3jj,Vendor
29/04/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Plexal (City) Ltd,576110,223488.3,Dsit - Cyber Runway-other Professional Services,W1t 3jj,Vendor
02/04/2024,Programme Monitoring And Evaluation,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ecorys Uk Limited,584899,32950,Dsit - Online Platform-programme Monitoring And Evaluation,B1 2ra,Vendor
02/04/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ipsos (Market Research) Ltd,585443,25075,Dsit - Labour Market Research-research And Development Expenditure,E1w 1yw,Vendor
16/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The Uk Cyber Security Council,589203,186444.98,Dsit - Cyber Security Council-current Grants To Private Sector - Npish,Ec3a 4aa,Grant
18/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Stemfirst Ltd,589718,30000,Dsit - Cyber Local-current Grants To Private Sector - Npish,Bb1 9ep,Vendor
18/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Stemfirst Ltd,589718,49500,Dsit - Cyber Local-current Grants To Private Sector - Npish,Bb1 9ep,Vendor
19/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The University Of Nottingham,590048,50000,Dsit - Cyber Local-current Grants To Private Sector - Npish,Ng7 2rd,Vendor
19/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,School Of Coding Ltd,590051,42346.22,Dsit - Cyber Local-current Grants To Private Sector - Npish,Wv9 5hb,Vendor
19/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Lancashire County Council,590261,28000,Dsit - Northern Accelerator-current Grants To Private Sector - Npish,Pr1 8xj,Wga Only
22/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Cybernorth Cic,590586,25000,Dsit - Cyber Local-current Grants To Private Sector - Npish,Ne48 2az,Vendor
30/04/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Qa Ltd,591099,592894.15,Dsit - Online Platform-other Professional Services,Ec4n 6hl,Vendor
30/04/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Qa Ltd,591104,403531.62,Dsit - Online Platform-other Professional Services,Ec4n 6hl,Vendor
26/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Comptia Uk Ltd,591895,75000,Dsit - Adult Retraining-current Grants To Private Sector - Npish,W1u 7eu,Vendor
29/04/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,University Of Central Lancashire,592195,87500,Dsit - Northern Accelerator-current Grants To Private Sector - Npish,Pr1 2he,Vendor
10/04/2024,R&D Rentals Under Non-pfi Leases Exempt From Ifrs 16,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Government Property Agency,585429,129899.62,Dsit- Onp- Uktl-uk Telecoms Lab-r&D Rentals Under Non-pfi Leases Exempt From Ifrs 16,B3 2bj,Vendor
10/04/2024,R&D Rentals Under Non-pfi Leases Exempt From Ifrs 16,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Government Property Agency,585431,360000,Dsit- Onp- Uktl-uk Telecoms Lab-r&D Rentals Under Non-pfi Leases Exempt From Ifrs 16,B3 2bj,Vendor
08/04/2024,Business Rates,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Savills (Uk) Ltd,587067,1830240,Dsit- Onp- Uktl-uk Telecoms Lab-business Rates,Ec2m 7eb,Vendor
11/04/2024,R&D Rentals Under Non-pfi Leases Exempt From Ifrs 16,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Government Property Agency,587685,550079.84,Dsit- Onp- Uktl-uk Telecoms Lab-r&D Rentals Under Non-pfi Leases Exempt From Ifrs 16,B3 2bj,Vendor
23/04/2024,Utilities,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Smartestenergy Ltd,590314,32824.38,Dsit- Onp- Uktl-uk Telecoms Lab-utilities,E14 4hd,Grant
11/04/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Digital Unlimited Group Ltd,585385,39976.81,Dsit - Digital Skills & Inclusion-strategy Consultancy,Wc2h 9ea,Vendor
11/04/2024,Marketing And Media,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Digital Unlimited Group Ltd,585386,85740.62,Dsit - Digital Skills & Inclusion-marketing And Media,Wc2h 9ea,Vendor
02/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Universities Uk,585251,44225.88,Dsit - Universities Uk International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Wc1h 9hq,Grant
02/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Connected Places Catapult,585319,72000,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Ec1r 0be,Vendor
02/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Connected Places Catapult,585319,200000,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Ec1r 0be,Vendor
02/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Connected Places Catapult,585338,100000,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ec1r 0be,Vendor
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Offshore Renewable Energy Catapult,586325,43028.07,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Ne24 1lz,Grant
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Offshore Renewable Energy Catapult,586325,60778.4,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Ne24 1lz,Grant
04/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586609,41600.15,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf-r & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586609,961243.88,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
04/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586666,226352,Dsit - Royal Academy Of Engineering - Global Challenges Research Fund-r & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
04/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586666,827723.33,Dsit - Royal Academy Of Engineering - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
05/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586667,90342.66,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf-r & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,586667,1116860.97,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Eden Project Ltd,586694,54231.64,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Pl24 2sg,Grant
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Eden Project Ltd,586695,57500,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Pl24 2sg,Grant
05/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586910,25000,Dsit - British Academy International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586910,650000,Dsit - British Academy International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586911,250000,Dsit - British Academy International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
05/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586911,560966,Dsit - British Academy International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
05/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586912,265761.5,Dsit - British Academy - Global Challenges Research Fund-r & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,586912,2271754.53,Dsit - British Academy - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
05/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",University Of Plymouth,586941,99200,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Pl4 8aa,Vendor
11/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,587724,136730,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5ag,Grant
11/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,587724,1281062,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
11/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,587725,47016,Dsit - Royal Society International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Sw1y 5ag,Grant
11/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,587725,736591,Dsit - Royal Society International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
10/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,587952,468568.38,Dsit - Newton Fund - Supplier - British Council-r & D Administration Of Grants And Awards,E20 1jq,Wga Only
16/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Centre For Process Innovation Ltd,589130,182190,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ts21 3fg,Grant
16/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,589159,53826,Dsit - Royal Society - Global Challenges Research Fund-r & D Administration Of Grants And Awards,Sw1y 5ag,Grant
16/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,589159,79029.75,Dsit - Royal Society - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
16/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Centre For Process Innovation Ltd,589163,84854.77,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ts21 3fg,Grant
16/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,589349,76704,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5ag,Grant
16/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,589349,166605.15,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
18/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Cranfield University,589792,82725,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Mk43 0al,Vendor
18/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,589833,46305,Dsit - Newton Fund - Supplier Academy Of Medical Sciences-r & D Administration Of Grants And Awards,W1b 1qh,Grant
22/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,590047,37652,Dsit - Academy Of Medical Sciences - Global Challenges Research Fund-r & D Administration Of Grants And Awards,W1b 1qh,Grant
19/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Newcastle University,590110,108574.09,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ne1 7ru,Grant
22/04/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,590272,161314,Dsit - British Council International Science Partnership Fund (Ispf Oda)-R&D Current Grants To Public Corporations,E20 1jq,Wga Only
22/04/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,590272,178877,Dsit - British Council International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,E20 1jq,Wga Only
22/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Newcastle University,590299,76741.57,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ne2 4hh,Grant
22/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Energy Systems Catapult Ltd,590357,48277.98,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
22/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Energy Systems Catapult Ltd,590360,64090.83,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
25/04/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Scottish Funding Council (Scottish Further And Higher Education Funding Council),591722,679266.66,Dsit - Ispf Oda Scottish Funding Council-r & D Current Grants To Central Government,Eh12 5hd,Grant
18/04/2024,Consultancy Expenditure,Dsit - Corporate Services - Dsit - Transition & Transformation Directorate,Beamans Ltd,587981,54100,Dsit - Cs Transition Costs Admin-consultancy Expenditure,Wd18 1rh,Vendor
18/04/2024,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - Data Policy,"Convergent Solutions, Inc T/A Exiger Government Solutions",588294,80000,Dsit - Data Infrastructure Sec Res Prog-consultancy Expenditure,22102,Vendor
02/04/2024,R & D Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Science",Mayors Office For The Policing And Crime (Mopac),584871,25000,Dsit - Foresight: Horizon Scanning-r & D Research And Development Expenditure,Np10 8fz,Wga Only
02/04/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,585290,130598.68,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
02/04/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,585293,130662.98,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
02/04/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,585296,130598.68,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
04/04/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,586601,73341.8,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
03/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The James Hutton Institute,585989,78463.56,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Dd2 5da,Vendor
03/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Science Museum Group,585991,70189.65,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Sw7 2dd,Vendor
08/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Moredun Research Institute,586999,160526.64,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Eh26 0pz,Grant
17/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Anthony Nolan,589343,127459,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Nw3 2nu,Grant
16/04/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",National Galleries Of Scotland,589359,147397.39,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Central Government,Eh4 3ds,Vendor
29/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Offshore Renewable Energy Catapult,590613,531195.2,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Ne24 1lz,Grant
24/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Historic Royal Palaces Enterprises Ltd,591128,98463.6,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Kt8 9au,Vendor
30/04/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Fera Science Ltd,592808,568047.54,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Dl1 9hn,Vendor
04/04/2024,Health And Safety Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Peira Consulting Limited,586335,53950,Dsit - Trigs - Itu & Internet Governance - Admin-health And Safety Consultancy,Cw5 7ed,Vendor
26/04/2024,Programme Monitoring And Evaluation,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Steer Davies And Gleave Ltd,586250,30553,Dsit - Cyber25 Ni [Rdel Prog]-Programme Monitoring And Evaluation,Se1 0rb,Vendor
03/04/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Alder Hey Children's Nhs Foundation Trust,578982,51593.5,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,L12 2ap,Wga Only
