Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
04/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Universities Uk,692703,273953.02,Dsit - Universities Uk International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Wc1h 9hq,Grant
04/06/2025,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Universities Uk,692708,40167.3,Dsit - Universities Uk International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Wc1h 9hq,Grant
04/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,692710,95700,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
04/06/2025,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,692710,129133.73,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
05/06/2025,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,692813,206250,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
05/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,692813,377365,Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
11/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",University Of Leeds,694128,99811.88,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ls2 9jt,Grant
11/06/2025,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694164,29157.75,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Tw11 0lw,Vendor
11/06/2025,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694164,54355.33,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Tw11 0lw,Vendor
11/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694164,112854.82,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
11/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694164,551674.9,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
11/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694164,1020935.22,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
13/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Energy Systems Catapult Ltd,695109,60708.88,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
16/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,695549,56367,Dsit - British Council International Science Partnership Fund (Ispf Oda)-R&D Current Grants To Public Corporations,E20 1jq,Wga Only
16/06/2025,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,695549,211285,Dsit - British Council International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,E20 1jq,Wga Only
17/06/2025,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Technopolis Ltd,695849,65151,Dsit - Ispf Evaluation - (Ispf Oda)-R & D Economic Consultancy And Research,Bn1 1ee,Vendor
18/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",University Of Oxford,696149,65475,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ox1 2jd,Vendor
06/06/2025,Ca - Clarity Travel Management,Dsit - Corporate Services - Dsit - Commercial,Corporate Travel Management (North) Ltd,693105,280055.45,Dsit - Devolved Admin-ca - Clarity Travel Management,Bd1 5hq,Vendor
18/06/2025,Other It Consultancy,Dsit - Government Digital Service - Dsit - Geospatial,Atkinsrealis Uk Ltd,696089,88887.2,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
25/06/2025,Other It Consultancy,Dsit - Government Digital Service - Dsit - Geospatial,Atkinsrealis Uk Ltd,697332,144912.19,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
25/06/2025,Other It Consultancy,Dsit - Government Digital Service - Dsit - Geospatial,Atkinsrealis Uk Ltd,697388,273172.83,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
02/06/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Technology, Growth And Security",British Technology Investments Ltd,690954,1000000,Dsit - Tss - Bti Limited-grant-in-aid To Arms Length Bodies,Sw1h 0et,Grant
23/06/2025,Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology, Growth And Security",Digital Catapult Services Ltd,697230,46412.28,Dsit - Devolved Admin-current Grants To Private Sector - Npish,Nw1 2ra,Vendor
